index,ph,soil_type,previous_crop,area_ha,weather,month,district
1792,7.19,sandy,Spinach,2.88,587mm/21.3C,Dec,Aurangabad
1793,6.58,sandy,Tomato,1.66,916mm/30.7C,Apr,Aurangabad
1794,7.04,sandy,Pumpkin,0.61,873mm/30.4C,Jul,Nagpur
1795,5.31,black,Beetroot,0.21,501mm/27.7C,May,Beed
1796,5.43,clay,Radish,2.36,557mm/27.0C,Nov,Aurangabad
1797,7.13,red,Cucumber,4.22,567mm/22.7C,Feb,Gondia
1798,5.39,sandy,Ridge Gourd,2.95,157mm/22.6C,Jun,Gondia
1799,5.39,clay,Bitter Gourd,5.0,520mm/21.9C,Jul,Akola
1800,5.23,loam,Ridge Gourd,1.58,691mm/27.0C,Aug,Gondia
1801,7.78,sandy,Coriander,1.55,996mm/22.3C,Jun,Aurangabad
1802,7.19,red,Carrot,0.97,688mm/26.1C,Aug,Pune
1803,6.15,loam,Ladyfinger,0.99,974mm/24.3C,Jul,Osmana bad
1804,6.0,loam,Spinach,1.57,890mm/24.9C,Feb,Wardha
1805,6.14,red,Coriander,4.01,605mm/16.1C,Jun,Nagpur
1806,7.29,sandy,Beetroot,4.55,475mm/16.0C,Sep,Sangli
1807,6.99,black,Tomato,4.88,1103mm/28.2C,Dec,Nanded
1808,5.7,red,Spring Onion,1.31,824mm/21.9C,Jun,Hingoli
1809,5.67,red,Cucumber,4.43,94mm/18.9C,Apr,Yavatmal
1810,5.47,red,Green Chilies,1.78,717mm/17.9C,Jul,Akola
1811,6.98,loam,Tomato,0.74,779mm/26.4C,Mar,Akola
1812,7.26,clay,Carrot,4.38,84mm/24.9C,May,Latur
1813,5.92,black,Tomato,3.25,1091mm/32.0C,Jan,Sangli
1814,5.26,sandy,Pumpkin,0.99,248mm/23.0C,Oct,Beed
1815,5.42,sandy,Ladyfinger,2.26,1079mm/25.1C,Mar,Aurangabad
1816,7.81,clay,Beans,1.58,303mm/20.7C,Aug,Latur
1817,6.0,red,Pumpkin,3.74,123mm/27.2C,Sep,Nashik
1818,7.28,black,Tomato,2.38,1009mm/22.9C,Sep,Ahmednagar
1819,6.89,sandy,Fenugreek Leaves,4.95,102mm/26.4C,Oct,Nashik
1820,6.23,alluvial,Cabbage,0.46,1146mm/27.2C,Feb,Sangli
1821,5.76,sandy,Brinjal,1.9,382mm/32.3C,Apr,Nashik
1822,5.53,red,Radish,2.51,1078mm/30.7C,May,Yavatmal
1823,6.86,alluvial,Green Peas,2.62,700mm/16.4C,Mar,Satara
1824,7.29,clay,Ladyfinger,1.72,915mm/33.8C,Nov,Gadchiroli
1825,6.94,black,Green Peas,3.7,1139mm/26.1C,Jan,Satara
1826,6.63,clay,Ladyfinger,4.4,1126mm/23.4C,Jun,Buldhana
1827,5.31,clay,Bitter Gourd,4.71,170mm/25.7C,Oct,Hingoli
1828,7.81,black,Spinach,4.06,629mm/24.6C,Feb,Solapur
1829,7.36,black,Ridge Gourd,4.28,1141mm/21.9C,Sep,Wardha
1830,5.99,sandy,Bottle Gourd,2.84,1146mm/31.9C,Jan,Satara
1831,7.85,sandy,Fenugreek Leaves,4.16,596mm/20.9C,Nov,Latur
1832,6.83,black,Ridge Gourd,1.66,202mm/16.7C,Sep,Amravati
1833,6.77,alluvial,Ridge Gourd,2.11,1053mm/24.4C,Jul,Pune
1834,7.22,loam,Pumpkin,1.72,502mm/23.7C,Nov,Hingoli
1835,7.39,sandy,Green Peas,2.44,883mm/21.9C,Oct,Hingoli
1836,6.97,loam,Carrot,1.57,713mm/30.2C,Feb,Osmana bad
1837,5.55,alluvial,Spinach,4.82,175mm/21.9C,Jun,Akola
1838,6.11,black,Cabbage,1.7,1046mm/22.9C,Aug,Sangli
1839,7.71,alluvial,Beetroot,0.67,509mm/24.5C,Feb,Latur
1840,5.81,sandy,Radish,2.73,616mm/15.0C,May,Ahmednagar
1841,6.2,clay,Green Chilies,0.47,166mm/20.7C,Dec,Kolhapur
1842,6.37,black,Ladyfinger,0.73,1073mm/20.4C,Nov,Nagpur
1843,6.39,red,Cucumber,1.25,901mm/22.4C,Jun,Beed
1844,6.85,loam,Cauliflower,2.43,1016mm/18.4C,Mar,Sangli
1845,7.75,alluvial,Spring Onion,2.28,270mm/25.1C,Dec,Ahmednagar
1846,5.85,black,Tomato,4.04,221mm/15.4C,Feb,Satara
1847,5.53,alluvial,Bitter Gourd,3.75,919mm/33.2C,Nov,Sangli
1848,5.73,black,Cucumber,2.25,645mm/28.9C,Jun,Sangli
1849,7.59,sandy,Carrot,1.8,823mm/22.2C,Mar,Satara
1850,6.94,sandy,Beetroot,1.72,918mm/16.0C,Feb,Parbhani
1851,5.97,sandy,Cucumber,3.92,1053mm/26.4C,Jan,Satara
1852,7.4,alluvial,Bottle Gourd,0.45,254mm/31.8C,Aug,Nashik
1853,7.53,red,Tomato,0.26,264mm/17.6C,Jan,Hingoli
1854,7.49,sandy,Bottle Gourd,4.02,898mm/24.2C,Dec,Wardha
1855,7.68,black,Green Peas,2.49,1184mm/21.5C,May,Nagpur
1856,5.88,sandy,Bitter Gourd,0.83,866mm/24.7C,Nov,Amravati
1857,7.24,clay,Ladyfinger,1.33,840mm/20.0C,Jun,Akola
1858,6.44,sandy,Tomato,4.68,514mm/20.0C,Nov,Aurangabad
1859,7.47,alluvial,Bitter Gourd,4.33,148mm/16.0C,Dec,Yavatmal
1860,7.17,red,Fenugreek Leaves,3.61,954mm/17.1C,Dec,Jalgaon
1861,7.3,clay,Bottle Gourd,2.51,983mm/33.7C,Mar,Nagpur
1862,6.97,alluvial,Green Chilies,2.7,633mm/25.7C,Jul,Hingoli
1863,5.68,alluvial,Spinach,4.88,130mm/15.2C,Feb,Gondia
1864,6.67,alluvial,Tomato,4.84,803mm/27.0C,Jul,Chandrapur
1865,7.86,black,Pumpkin,1.23,1106mm/27.2C,Feb,Amravati
1866,7.73,alluvial,Cucumber,4.09,926mm/25.2C,May,Buldhana
1867,5.32,black,Pumpkin,1.15,358mm/15.7C,Jul,Chandrapur
1868,5.65,alluvial,Ridge Gourd,1.22,192mm/19.3C,Nov,Kolhapur
1869,5.56,loam,Coriander,3.45,446mm/30.9C,Nov,Solapur
1870,7.16,clay,Bitter Gourd,2.14,807mm/29.4C,Mar,Yavatmal
1871,7.41,loam,Coriander,4.67,1085mm/25.3C,Nov,Osmana bad
1872,5.78,alluvial,Spinach,0.63,799mm/16.3C,Apr,Beed
1873,6.57,clay,Tomato,2.66,1102mm/17.4C,Jan,Yavatmal
1874,7.47,clay,Cauliflower,4.61,256mm/21.5C,Mar,Kolhapur
1875,7.18,red,Cauliflower,4.54,1176mm/30.6C,Sep,Hingoli
1876,6.66,loam,Green Peas,0.95,88mm/25.9C,Oct,Yavatmal
1877,6.79,red,Coriander,1.96,1003mm/19.5C,May,Nagpur
1878,6.57,clay,Beetroot,3.17,1131mm/25.7C,Aug,Chandrapur
1879,6.0,black,Brinjal,0.97,106mm/32.5C,Feb,Aurangabad
1880,6.73,clay,Green Peas,4.85,164mm/23.3C,Mar,Hingoli
1881,7.06,red,Cauliflower,4.59,545mm/32.3C,Jul,Osmana bad
1882,7.56,loam,Tomato,1.0,91mm/29.3C,Oct,Akola
1883,6.92,alluvial,Ridge Gourd,0.78,1133mm/15.6C,Apr,Ahmednagar
1884,7.26,alluvial,Spring Onion,0.61,651mm/30.2C,Sep,Satara
1885,5.63,loam,Cucumber,4.57,993mm/16.1C,Jul,Akola
1886,6.45,alluvial,Green Peas,1.13,1124mm/21.6C,Nov,Hingoli
1887,5.23,alluvial,Cabbage,2.2,520mm/26.8C,Dec,Nanded
1888,5.87,red,Green Peas,2.35,547mm/21.2C,Jan,Aurangabad
1889,7.16,loam,Spinach,3.08,393mm/23.2C,Apr,Nagpur
1890,7.88,sandy,Fenugreek Leaves,0.54,1038mm/27.5C,Oct,Sangli
1891,5.47,black,Radish,1.29,418mm/18.2C,Nov,Yavatmal
1892,6.28,black,Tomato,4.67,445mm/23.0C,Jun,Amravati
1893,7.36,alluvial,Cabbage,4.56,554mm/30.0C,Jun,Satara
1894,5.75,black,Carrot,3.95,106mm/29.2C,Oct,Buldhana
1895,6.7,loam,Bitter Gourd,0.29,880mm/21.2C,Jun,Sangli
1896,7.18,loam,Cabbage,1.77,943mm/21.7C,May,Amravati
1897,6.86,clay,Carrot,3.21,818mm/18.8C,Mar,Nanded
1898,5.71,clay,Ladyfinger,1.52,494mm/19.6C,Feb,Nagpur
1899,6.16,black,Pumpkin,4.57,508mm/34.9C,Mar,Ahmednagar
1900,7.32,sandy,Cauliflower,3.24,1091mm/32.0C,Sep,Kolhapur
1901,6.7,clay,Bitter Gourd,0.55,158mm/22.8C,Mar,Amravati
1902,5.21,clay,Radish,4.56,623mm/27.6C,Mar,Nagpur
1903,7.25,loam,Ridge Gourd,4.8,373mm/18.8C,Jan,Yavatmal
1904,5.3,sandy,Beetroot,0.57,563mm/33.1C,Feb,Latur
1905,7.21,alluvial,Spinach,2.76,893mm/24.0C,Nov,Latur
1906,5.75,black,Fenugreek Leaves,1.66,125mm/32.1C,Dec,Ahmednagar
1907,7.79,clay,Beetroot,2.09,277mm/31.5C,Mar,Parbhani
1908,6.19,sandy,Green Peas,1.06,150mm/32.9C,Feb,Amravati
1909,6.08,sandy,Bottle Gourd,2.97,977mm/26.1C,Aug,Hingoli
1910,5.6,black,Bitter Gourd,4.8,1148mm/24.5C,Jun,Chandrapur
1911,6.03,sandy,Tomato,2.61,891mm/16.5C,Jul,Akola
1912,7.57,sandy,Brinjal,0.6,946mm/31.1C,Jan,Latur
1913,7.89,sandy,Cabbage,3.18,341mm/26.3C,Jun,Gondia
1914,6.19,clay,Green Chilies,1.83,436mm/23.2C,Feb,Nagpur
1915,6.41,black,Pumpkin,4.31,1116mm/29.0C,Jun,Nagpur
1916,7.15,sandy,Brinjal,2.29,365mm/27.2C,Mar,Nanded
1917,7.59,sandy,Cucumber,1.13,649mm/24.5C,Jul,Solapur
1918,6.8,clay,Cauliflower,1.12,577mm/34.0C,Mar,Ahmednagar
1919,6.26,black,Bottle Gourd,3.89,784mm/33.2C,Sep,Pune
1920,6.31,loam,Beans,1.47,111mm/19.2C,Mar,Parbhani
1921,7.08,clay,Ridge Gourd,3.88,638mm/21.1C,Jul,Hingoli
1922,5.21,black,Tomato,1.19,1022mm/30.0C,Dec,Parbhani
1923,6.87,sandy,Radish,1.74,116mm/22.8C,Apr,Wardha
1924,6.16,black,Green Chilies,2.43,264mm/33.6C,Aug,Sangli
1925,7.34,black,Spinach,4.73,451mm/17.7C,Feb,Latur
1926,5.45,alluvial,Cauliflower,4.67,424mm/25.0C,Aug,Amravati
1927,6.79,black,Fenugreek Leaves,1.19,157mm/20.8C,Sep,Yavatmal
1928,6.5,loam,Radish,1.92,343mm/26.5C,Aug,Satara
1929,6.93,black,Radish,0.92,803mm/34.2C,Jun,Solapur
1930,5.38,loam,Beetroot,2.65,591mm/29.3C,Oct,Sangli
1931,6.77,sandy,Pumpkin,2.41,655mm/24.8C,Jan,Latur
1932,6.72,loam,Beans,4.52,510mm/29.8C,Jul,Parbhani
1933,6.71,sandy,Brinjal,4.66,180mm/21.1C,Jan,Buldhana
1934,6.83,sandy,Beetroot,2.04,323mm/34.2C,Jul,Buldhana
1935,7.03,loam,Cabbage,2.56,184mm/33.6C,Feb,Aurangabad
1936,7.37,clay,Bottle Gourd,4.5,1150mm/18.4C,Aug,Aurangabad
1937,5.93,red,Radish,4.07,897mm/32.9C,Feb,Nanded
1938,7.43,black,Beetroot,0.22,223mm/25.6C,Mar,Pune
1939,6.55,alluvial,Cabbage,1.74,869mm/32.8C,Dec,Parbhani
1940,5.41,red,Pumpkin,2.22,738mm/24.2C,Mar,Nagpur
1941,5.36,black,Spring Onion,1.3,916mm/22.8C,Jan,Buldhana
1942,6.1,black,Green Chilies,1.16,830mm/32.9C,May,Amravati
1943,7.32,sandy,Bottle Gourd,0.38,843mm/22.6C,May,Solapur
1944,7.11,black,Beetroot,3.29,771mm/18.6C,Oct,Ahmednagar
1945,7.33,alluvial,Radish,1.46,798mm/25.8C,May,Parbhani
1946,6.6,black,Cauliflower,0.45,1129mm/29.6C,Sep,Wardha
1947,6.39,loam,Ridge Gourd,1.31,1085mm/24.4C,Jun,Pune
1948,5.6,red,Radish,4.05,601mm/29.6C,Jun,Gondia
1949,6.09,loam,Fenugreek Leaves,4.29,797mm/23.9C,Mar,Jalgaon
1950,6.37,alluvial,Beetroot,2.52,796mm/23.5C,May,Aurangabad
1951,5.44,black,Spring Onion,2.2,197mm/29.1C,Oct,Kolhapur
1952,5.8,alluvial,Bitter Gourd,4.89,102mm/24.2C,Jul,Pune
1953,6.82,sandy,Brinjal,1.16,106mm/29.6C,Mar,Pune
1954,7.19,loam,Ladyfinger,1.23,1184mm/18.6C,Feb,Gondia
1955,7.9,loam,Cauliflower,1.6,854mm/23.7C,May,Ahmednagar
1956,7.72,clay,Bottle Gourd,1.03,1187mm/26.3C,Mar,Kolhapur
1957,6.93,black,Bitter Gourd,2.02,375mm/20.7C,May,Nagpur
1958,6.34,sandy,Bitter Gourd,4.57,1080mm/34.1C,Sep,Gondia
1959,6.92,loam,Green Chilies,3.15,950mm/17.9C,Nov,Kolhapur
1960,7.32,loam,Carrot,2.18,832mm/23.8C,Oct,Sangli
1961,5.52,sandy,Spring Onion,4.69,421mm/22.8C,Jan,Wardha
1962,6.31,alluvial,Ridge Gourd,0.43,855mm/16.4C,Apr,Gondia
1963,7.47,alluvial,Radish,1.21,335mm/34.8C,Oct,Buldhana
1964,6.24,black,Beetroot,2.92,694mm/32.6C,May,Hingoli
1965,6.74,clay,Coriander,3.15,903mm/34.4C,Feb,Parbhani
1966,6.79,loam,Spinach,0.39,811mm/29.9C,Dec,Kolhapur
1967,5.7,clay,Tomato,2.13,957mm/22.4C,Feb,Nagpur
1968,6.18,alluvial,Cabbage,3.32,553mm/15.4C,Jan,Aurangabad
1969,6.1,alluvial,Carrot,3.55,1120mm/34.6C,Aug,Yavatmal
1970,5.27,red,Radish,3.26,1151mm/22.4C,Feb,Gondia
1971,5.27,black,Ladyfinger,1.74,445mm/25.8C,Mar,Latur
1972,7.45,red,Tomato,0.65,1024mm/16.9C,Dec,Hingoli
1973,5.94,red,Ladyfinger,2.25,510mm/21.3C,Feb,Parbhani
1974,6.6,red,Radish,0.82,309mm/17.7C,Apr,Nagpur
1975,6.01,black,Coriander,4.75,647mm/15.8C,Jan,Buldhana
1976,7.74,black,Brinjal,2.48,872mm/18.9C,Mar,Jalgaon
1977,5.9,sandy,Radish,1.72,1054mm/19.8C,May,Latur
1978,6.36,clay,Coriander,3.88,925mm/21.6C,Oct,Gadchiroli
1979,7.56,clay,Beans,2.59,697mm/25.2C,Jan,Satara
1980,7.47,sandy,Spring Onion,1.69,1177mm/20.4C,Apr,Buldhana
1981,5.7,sandy,Fenugreek Leaves,4.1,295mm/22.9C,Jun,Hingoli
1982,7.37,alluvial,Green Peas,4.36,1002mm/24.1C,Apr,Satara
1983,6.44,red,Ridge Gourd,3.43,368mm/27.7C,Jul,Gondia
1984,6.5,sandy,Ridge Gourd,0.43,936mm/32.1C,Jul,Gondia
1985,5.56,loam,Fenugreek Leaves,2.92,860mm/30.5C,Jun,Gadchiroli
1986,5.42,clay,Pumpkin,3.86,643mm/19.5C,Sep,Jalgaon
1987,7.17,sandy,Tomato,0.86,92mm/18.3C,Feb,Pune
1988,6.54,loam,Radish,1.3,419mm/15.9C,Oct,Hingoli
1989,6.38,loam,Cabbage,4.44,391mm/24.0C,Aug,Satara
1990,7.17,loam,Pumpkin,0.3,418mm/15.4C,Aug,Yavatmal
1991,7.27,alluvial,Pumpkin,3.81,438mm/18.5C,Nov,Gadchiroli
1992,5.63,alluvial,Beans,2.47,840mm/20.2C,Oct,Sangli
1993,6.85,loam,Green Peas,2.34,121mm/27.1C,Nov,Hingoli
1994,5.57,alluvial,Cucumber,0.23,1049mm/29.5C,Apr,Nashik
1995,7.23,red,Pumpkin,4.13,543mm/18.1C,Jun,Yavatmal
1996,6.97,loam,Spring Onion,1.93,877mm/15.6C,Nov,Latur
1997,7.78,red,Pumpkin,2.8,610mm/21.8C,Jun,Kolhapur
1998,5.39,red,Green Peas,3.45,951mm/33.7C,May,Ahmednagar
1999,5.35,loam,Cauliflower,3.57,271mm/19.5C,Jan,Satara
2000,5.96,clay,Ridge Gourd,4.79,1184mm/26.8C,Mar,Osmana bad
